id,created_at,updated_at,code,fabric_weave,currency,supplier_id,price,name,fabric_blend_one,fabric_blend_one_percent,fabric_blend_two,fabric_blend_two_percent,fabric_blend_three,fabric_blend_three_percent,weight,weight_unit,end_use/0,end_use/1,end_use/2,fabric_type,price_unit,status,deleted_at,only_for_brands/0,published,description,dispatch_time_sample,factory_location,construction,width,width_unit,finishing,properties/0,dispatch_time_mass_quantity_min,dispatch_time_mass_quantity_max,origin,colour,tsa_stamps,minimal_order_quantity,crowd_source_available,moq_details,uuid,notify_fc_team,moq,swatch_price,swatch_quantity,archived_at,end_use/3,end_use/4,only_for_brands/1,properties/1,properties/2,properties/3,properties/4,properties/5,properties/6,properties/7,only_for_brands/2,end_use/5,properties/8,only_for_brands/3,only_for_brands/4,only_for_brands/5,only_for_brands/6,only_for_brands/7,end_use/6,end_use/7,only_for_brands/8,only_for_brands/9,only_for_brands/10,only_for_brands/11,only_for_brands/12,only_for_brands/13,only_for_brands/14,only_for_brands/15,only_for_brands/16,only_for_brands/17,only_for_brands/18,only_for_brands/19,only_for_brands/20,only_for_brands/21,only_for_brands/22
1429,2020-08-24T20:02:34.085Z,2021-06-18T12:40:04.603Z,TCM46033,Plain,USD,18,3.22,XXXXXXXXXXon Polyester 3,Polyester (PET),65,Cotton,35,,,101,g/m2,,,,Woven,m,private,,,TRUE,Recycled polyester version available.,5-7 days,Taiwan,114T*76T/45S*45S,149,cm,P/D,,60,65,,,,0,,,dd9d952b-e986-4133-8d37-50a5dabb4aee,FALSE,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,2020-06-06T14:33:26.431Z,2020-11-09T18:05:35.797Z,TO-18F021 FR6631FUCA/12,,USD,40,3.36,XXXXXXXXXX631FUCA/12,Polyester (PET),100,,,,,54,g/m2,,,,Woven,m,private,,Basix,TRUE,Inventory from 18FW. Color Pink,5-7 days,China,179x144/33Tx55T,144,cm,P/D+C0 DWR+UV CUT+CIRE OUTSIDE,,5,7,,,,0,,,b3f3428d-58c8-41df-8c04-563dbc896a30,FALSE,0,2,3,,,,Diana Bobina,,,,,,,,Dimpora,,,RePurpose,Takalar,,,,,,,,,,,,,,,,,,,,
1062,2020-06-06T14:33:26.131Z,2020-11-09T18:05:35.819Z,TO-19F078 FR6300KH/69,,USD,40,2.36,XXXXXXXXXX300KH/69,Polyester (PET),100,,0,,0,48,g/m2,,,,Woven,m,private,,Basix,TRUE,Inventory from 19FW. Color Navy,5-7 days,Japan,30dx30d/172x152,142,cm,P/D+C0 WR+CIRE INSIDE,,5,7,,,,0,,,8e339691-b2ef-4807-a3a7-7bc21219511b,FALSE,0,2,3,,,,Diana Bobina,,,,,,,,Dimpora,,,RePurpose,Takalar,,,,,,,,,,,,,,,,,,,,
1064,2020-06-06T14:33:26.160Z,2020-11-09T18:05:35.840Z,TO-19F078 FR6300KH/35,,USD,40,2.36,XXXXXXXXXX300KH/35,Polyester (PET),100,,0,,0,48,g/m2,,,,Woven,m,private,,Basix,TRUE,Inventory from 19FW. Color Brown,5-7 days,Japan,30dx30d/172x152,142,cm,P/D+C0 WR+CIRE INSIDE,,5,7,,,,0,,,f587fc2d-9c34-4b51-bb34-8f9db2d8a4ee,FALSE,0,2,3,,,,Diana Bobina,,,,,,,,Dimpora,,,RePurpose,Takalar,,,,,,,,,,,,,,,,,,,,
1063,2020-06-06T14:33:26.146Z,2020-11-09T18:05:35.860Z,TO-19F078 FR6300KH/56,,USD,40,2.36,XXXXXXXXXX300KH/56,Polyester (PET),100,,0,,0,48,g/m2,,,,Woven,m,private,,Basix,TRUE,Inventory from 19FW. Color Olive,5-7 days,Japan,30dx30d/172x152,142,cm,P/D+C0 WR+CIRE INSIDE,,5,7,,,,0,,,c3b099ac-5a68-4bf9-b32a-f5e04a11fc8c,FALSE,0,2,3,,,,Diana Bobina,,,,,,,,Dimpora,,,RePurpose,Takalar,,,,,,,,,,,,,,,,,,,,
1040,2020-06-06T14:33:02.986Z,2020-11-09T18:06:44.666Z,LU-18F021 FR6195W/09,,USD,39,0.9,XXXXXXXXXX195W/09,Polyester (PET),100,,,,,52,g/m2,,,,Woven,m,private,,Basix,TRUE,Inventory from 18FW. Color Black,5-7 days,Thailand,106x84/56Tx84T,149,cm,P/D,,5,7,,,,0,,,6de2a3ba-8511-419f-b13d-acf7692b5ab5,FALSE,0,2,3,,,,Diana Bobina,,,,,,,,Dimpora,,,RePurpose,Takalar,,,,,,,,,,,,,,,,,,,,
1098,2020-06-06T14:37:12.800Z,2020-11-09T18:05:35.880Z,PE-18H006 SW5047-14,Twill,USD,40,3.18,XXXXXXXXXX047-14,Cotton,100,,,,,180,g/m2,,,,Woven,m,private,,Basix,TRUE,Inventory from 18SS. Color Red,5-7 days,Malaysia,40sx40s/186x98,142,cm,P/D,,5,7,,,,0,,,1530c081-f5c4-46c5-b503-59800b9efc1c,FALSE,0,2,3,,,,Diana Bobina,,,,,,,,Dimpora,,,RePurpose,Takalar,,,,,,,,,,,,,,,,,,,,
1004,2020-06-06T14:33:02.380Z,2020-11-09T18:06:44.685Z,LU-18H078 FR6195W/02,,USD,39,0.9,XXXXXXXXXX195W/02,Polyester (PET),100,,,,,52,g/m2,,,,Woven,m,private,,Basix,TRUE,Inventory from 18SS. Color Light Gray,5-7 days,Thailand,106x84/56Tx84T,149,cm,P/D,,5,7,,,,0,,,de995f7a-f9e3-4a52-b5e6-3264db24a016,FALSE,0,2,3,,,,Diana Bobina,,,,,,,,Dimpora,,,RePurpose,Takalar,,,,,,,,,,,,,,,,,,,,
1101,2020-06-06T14:41:48.862Z,2020-09-27T11:05:59.909Z,YO-18F079 LASKA-270A/34,,USD,45,3.06,XXXXXXXXXXKA-270A/34,Polyester (PET),84,Cotton,16,,,189,g/m2,,,,Woven,m,private,,Basix,TRUE,Inventory from 18FW. Color Brown,5-7 days,South Korea,"P.150DTY x T/C20'S, 112x60",150,cm,P/D+C0 WR,,5,7,,,,0,,,c2264071-c191-4fba-916b-742c842cdec3,FALSE,0,2,3,,,,Dimpora,,,,,,,,RePurpose,,,Takalar,,,,,,,,,,,,,,,,,,,,,
1091,2020-06-06T14:34:55.281Z,2020-09-27T10:50:15.723Z,PX-18H072 AS5610CWR9/17,,USD,2,1.92,XXXXXXXXXX610CWR9/17,Polyester (PET),100,,,,,75,g/m2,,,,Woven,m,private,,Basix,TRUE,Inventory from 18SS. Color Red,5-7 days,Vietnam,186x120/50Dx50D,142,cm,P/D+C0 WR+CIRE INSIDE,,5,7,,,,0,FALSE,,22286394-0d8a-48cf-9d25-b6158d61dd3a,FALSE,0,2,3,,,,CONT,,,,,,,,Demo,,,Dimpora,RePurpose,Takalar,Zilver,,,,,,,,,,,,,,,,,,
1086,2020-06-06T14:34:55.203Z,2020-09-27T10:50:15.794Z,PX-19F099 AS5610CWR9/03,,USD,2,1.98,XXXXXXXXXX610CWR9/03,Polyester (PET),100,,,,,75,g/m2,,,,Woven,m,private,,Basix,TRUE,Inventory from 19FW. Color Light Gray,5-7 days,Vietnam,186x120/50Dx50D,142,cm,P/D+C0 WR+CIRE INSIDE,,5,7,,,,0,FALSE,,93441e10-1df2-4b6e-b8c6-618c906b83d2,FALSE,0,2,3,,,,CONT,,,,,,,,Demo,,,Dimpora,RePurpose,Takalar,Zilver,,,,,,,,,,,,,,,,,,
1987,2021-01-29T16:43:45.853Z,2021-06-18T12:49:57.497Z,ST1215,,USD,73,0,XXXXXXXXXXn,Cotton,100,,,,,155,g/m2,,,,Knit,m,private,,MCM Worldwide,TRUE,Stock fabric,3 days,Italy,,140,cm,,,3,3,,,,1,,MCQ same as MOQ,d41d0054-58b0-4720-9e28-5e1e255076a6,FALSE,1,2,4,,,,RePurpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,2020-06-04T14:11:01.914Z,2021-05-11T12:31:47.562Z,SFKOCCO9010/155/SJ,Single Jersey,USD,27,7.58,XXXXXXXXXXtton/Cocona Single Jersey,Organic Cotton,90,Cocona,10,,,155,g/m2,T-Shirt,Sweatshirt,,Knit,m,public,,,TRUE,"They are GOTS certified and ensure that no animal testing is done on their products. Their fabric processing facility is OEKO-TEX certified, and they use AZO-free/GOTS compliant dyes and comply with all regional norms for Effluent Treatment Plants (ETPs) in India. Organic fibres are grown using a production system that replenishes the soil and maintains its fertility. No synthetic pesticides nor synthetic fertilisers are allowed, while at the same time contributing to biologically diverse agriculture.  Hemp is a low impact crop requiring little or no pesticides and little water. It renews the soil with each growth cycle, and grows readily in most temperate climates.",5-7 days,India,,160,cm,,,45,50,,,,400,,,c36cf165-6a3c-48a4-9557-c5be6f8e0f01,FALSE,400,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,2020-03-16T09:04:07.747Z,2021-07-27T07:58:06.802Z,E011-LD,Plain,USD,1,5.94,XXXXXXXXXXtretch Plain Recycled Polyester,Recycled Polyester,87,Elastine / OP / Spandex,13,,,168,g/m2,Jacket, Tracksuit,,Woven,m,public,,,TRUE,,5-7 days,Taiwan,,135,cm,DWR,Durable Water Repellent (DWR),,,,,,5000,,"300 m/color, 1000m/order (if available greige)",26141544-0233-4351-90ce-112bbbf89324,FALSE,5000,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,2020-03-31T18:46:14.461Z,2021-04-08T11:30:49.695Z,SFKOCCO9010SJ/155,Single Jersey,USD,27,4.5,XXXXXXXXXXfied Cocona/Organic Cotton Light weight Single Jersey,Organic Cotton,90,Cocona,10,,,155,g/m2,T-Shirt,Sweatshirt,,Knit,m,public,,,TRUE,"They are GOTS certified and ensure that no animal testing is done on their products. Their fabric processing facility is OEKO-TEX certified, and they use AZO-free/GOTS compliant dyes and comply with all regional norms for Effluent Treatment Plants (ETPs) in India. Organic fibres are grown using a production system that replenishes the soil and maintains its fertility. No synthetic pesticides nor synthetic fertilisers are allowed, while at the same time contributing to biologically diverse agriculture.  Hemp is a low impact crop requiring little or no pesticides and little water. It renews the soil with each growth cycle, and grows readily in most temperate climates.",5-7 days,India,,160,cm,GOTS certified dyeing and finishing,,45,50,virtualexpo,,"Bio, Wat, En",1000,,,7c9c8e9b-3608-43b1-a48f-fb092e085284,FALSE,1000,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,2020-06-04T14:11:02.003Z,2021-05-11T12:31:47.658Z,SFKOCH7030/170/PQ,Piqué,USD,27,10.2,XXXXXXXXXXic Cotton Pique,Organic Cotton,70,Hemp,30,,,170,g/m2,T-Shirt,Sweatshirt,,Knit,m,public,,,TRUE,"They are GOTS certified and ensure that no animal testing is done on their products. Their fabric processing facility is OEKO-TEX certified, and they use AZO-free/GOTS compliant dyes and comply with all regional norms for Effluent Treatment Plants (ETPs) in India. Organic fibres are grown using a production system that replenishes the soil and maintains its fertility. No synthetic pesticides nor synthetic fertilisers are allowed, while at the same time contributing to biologically diverse agriculture.  Hemp is a low impact crop requiring little or no pesticides and little water. It renews the soil with each growth cycle, and grows readily in most temperate climates.",5-7 days,India,,160,cm,,,45,50,,,,350,,,076c881b-8e55-49cb-b0e1-6266673fa5fe,FALSE,350,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,2020-06-04T14:11:01.929Z,2021-05-11T12:31:47.760Z,SFKOCM9010/155/SJ,Single Jersey,USD,27,6.31,XXXXXXXXXXic Cotton/Modal Single Jersey,Organic Cotton,90,Modal,10,,,155,g/m2,T-Shirt,Sweatshirt,,Knit,m,public,,,TRUE,"They are GOTS certified and ensure that no animal testing is done on their products. Their fabric processing facility is OEKO-TEX certified, and they use AZO-free/GOTS compliant dyes and comply with all regional norms for Effluent Treatment Plants (ETPs) in India. Organic fibres are grown using a production system that replenishes the soil and maintains its fertility. No synthetic pesticides nor synthetic fertilisers are allowed, while at the same time contributing to biologically diverse agriculture.  Hemp is a low impact crop requiring little or no pesticides and little water. It renews the soil with each growth cycle, and grows readily in most temperate climates.",5-7 days,India,,160,cm,,,45,50,,,,400,,,2a9c9a7f-297c-472e-8e17-e46bdae0b26b,FALSE,400,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559,2020-09-26T05:46:27.509Z,2020-11-09T18:06:45.871Z,LU-17F151  FR6195W/19,,USD,39,0.75,XXXXXXXXXX6195W/19,Polyester (PET),100,,,,,52,g/m2,,,,Woven,m,private,,Basix,TRUE,Inventory from 17FW. Color Wine,5-7 days,Thailand,106x84/56Tx84T,149,cm,P/D,,5,7,,,,0,,,10ca1c10-427a-49a9-bf01-638cf03c63f9,FALSE,0,2,3,,,,Diana Bobina,,,,,,,,Dimpora,,,RePurpose,Takalar,,,,,,,,,,,,,,,,,,,,
1888,2020-12-09T20:39:06.210Z,2021-06-19T05:19:37.260Z,RORE 1809-BL2.5,Plain,USD,68,0,XXXXXXXXXXcled Polyester,Recycled Polyester,100,,,,,140,g/m2,Jacket,Pants,Shirt,Woven,m,private,,,TRUE,Recycled PET bottles and retrieved polyester fibres are the most common raw materials used for recycled polyester.,5 days,China,,142,cm,P/D+C0 W/R+TPU 5K/5K,Water Repellent (W/R),30,40,virtualexpo,,,300,,,99f67964-d426-430d-ad41-09399d71a5df,FALSE,300,2,0,,Skirt,Shorts,,,,,,,,,,Bags & Wallets,,,,,,,Caps & Hats,,,,,,,,,,,,,,,,
863,2020-06-04T13:29:55.346Z,2021-05-11T12:31:47.991Z,SFWC08OC97L3/300,Corduroy,USD,27,4.05,XXXXXXXXXXting Stretch Corduroy,Organic Cotton,97,Elastane / OP / Spandex,3,,,300,g/m2,Suits,,,Woven,m,public,,,TRUE,"Symphony Fabrics are GOTS certified and ensure that no animal testing is done on their products. Their fabric processing facility is OEKO-TEX certified, and they use AZO-free/GOTS compliant dyes and comply with all regional norms for Effluent Treatment Plants (ETPs) in India. Organic fibres are grown using a production system that replenishes the soil and maintains its fertility. No synthetic pesticides nor synthetic fertilisers are allowed, while at the same time contributing to biologically diverse agriculture.  Bemberg (Cupro) is made from regenerative cotton, it renews the soil with each growth cycle.",5-7 days,India,,142,cm,,,45,50,,,,800,,,2d200a3c-4deb-4112-8a35-4a9cc0102025,FALSE,800,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,2020-06-06T14:34:55.187Z,2020-09-27T10:50:15.823Z,PX-19F099 AS5610CWR9/12,,USD,2,1.98,XXXXXXXXXX610CWR9/12,Polyester (PET),100,,,,,75,g/m2,,,,Woven,m,private,,Basix,TRUE,Inventory from 19FW. Color Pink,5-7 days,Vietnam,186x120/50Dx50D,142,cm,P/D+C0 WR+CIRE INSIDE,,5,7,,,,0,FALSE,,90451abc-ee39-4e1e-8112-4885dd4dcc99,FALSE,0,2,3,,,,CONT,,,,,,,,Demo,,,Dimpora,RePurpose,Takalar,Zilver,,,,,,,,,,,,,,,,,,
1084,2020-06-06T14:34:55.172Z,2020-09-27T10:50:15.853Z,PX-19F099 AS5610CWR9/17,,USD,2,1.98,XXXXXXXXXX610CWR9/17,Polyester (PET),100,,,,,75,g/m2,,,,Woven,m,private,,Basix,TRUE,Inventory from 19FW. Color Red,5-7 days,Vietnam,186x120/50Dx50D,142,cm,P/D+C0 WR+CIRE INSIDE,,5,7,,,,0,FALSE,,b5c6214b-34b6-4a88-889f-707673307cbd,FALSE,0,2,3,,,,CONT,,,,,,,,Demo,,,Dimpora,RePurpose,Takalar,Zilver,,,,,,,,,,,,,,,,,,
1094,2020-06-06T14:34:55.327Z,2020-09-27T10:50:15.638Z,PX-18F059 AS5610CWR9/16,,USD,2,1.92,XXXXXXXXXX610CWR9/16,Polyester (PET),100,,,,,75,g/m2,,,,Woven,m,private,,Basix,TRUE,Inventory from 18FW. Color Red,5-7 days,Vietnam,186x120/50Dx50D,142,cm,P/D+C0 WR+CIRE INSIDE,,5,7,,,,0,FALSE,,aab595d0-dcc8-40b0-bec4-9ce54f1a5e47,FALSE,0,2,3,,,,CONT,,,,,,,,Demo,,,Dimpora,RePurpose,Takalar,Zilver,,,,,,,,,,,,,,,,,,
1100,2020-06-06T14:41:48.844Z,2020-09-27T11:05:59.936Z,YO-18F079 LASKA-270A/58,,USD,45,3.06,XXXXXXXXXXKA-270A/58,Polyester (PET),84,Cotton,16,,,189,g/m2,,,,Woven,m,private,,Basix,TRUE,Inventory from 18FW. Color Green,5-7 days,South Korea,"P.150DTY x T/C20'S, 112x60",150,cm,P/D+C0 WR,,5,7,,,,0,,,64b2565a-4aac-47c1-b86d-89b3f3d9666f,FALSE,0,2,3,,,,Dimpora,,,,,,,,RePurpose,,,Takalar,,,,,,,,,,,,,,,,,,,,,
978,2020-06-06T14:33:01.942Z,2020-11-09T18:06:44.761Z,LU-19F021 FR6195W/12,,USD,39,0.9,XXXXXXXXXX195W/12,Polyester (PET),100,,,,,52,g/m2,,,,Woven,m,private,,Basix,TRUE,Inventory from 19FW. Color Pink,5-7 days,Thailand,106x84/56Tx84T,149,cm,P/D,,5,7,,,,0,,,adfc9bd5-5dc4-4c79-9103-37a975766da0,FALSE,0,2,3,,,,Diana Bobina,,,,,,,,Dimpora,,,RePurpose,Takalar,,,,,,,,,,,,,,,,,,,,
974,2020-06-06T14:33:01.878Z,2020-11-09T18:06:44.742Z,LU-19F064 FR6195W/09,,USD,39,0.9,XXXXXXXXXX195W/09,Polyester (PET),100,,,,,52,g/m2,,,,Woven,m,private,,Basix,TRUE,Inventory from 19FW. Color Black,5-7 days,Thailand,106x84/56Tx84T,149,cm,P/D,,5,7,,,,0,,,1c9c3bf4-f087-4af3-9597-34b7baf22d31,FALSE,0,2,3,,,,Diana Bobina,,,,,,,,Dimpora,,,RePurpose,Takalar,,,,,,,,,,,,,,,,,,,,
988,2020-06-06T14:33:02.132Z,2020-11-09T18:06:44.857Z,LU-19H005 FR6195W/69,,USD,39,0.9,XXXXXXXXXX195W/69,Polyester (PET),100,,,,,52,g/m2,,,,Woven,m,private,,Basix,TRUE,Inventory from 19SS. Color Navy,5-7 days,Thailand,106x84/56Tx84T,148,cm,P/D,,5,7,,,,0,,,f47e8346-fd3a-4b37-9931-54fcd9cbbcc4,FALSE,0,2,3,,,,Diana Bobina,,,,,,,,Dimpora,,,RePurpose,Takalar,,,,,,,,,,,,,,,,,,,,
992,2020-06-06T14:33:02.193Z,2020-11-09T18:06:44.875Z,LU-19H005 FR6195W/03,,USD,39,0.9,XXXXXXXXXX195W/03,Polyester (PET),100,,,,,52,g/m2,,,,Woven,m,private,,Basix,TRUE,Inventory from 19SS. Color Gray,5-7 days,Thailand,106x84/56Tx84T,148,cm,P/D,,5,7,,,,0,,,b4429cce-8d88-4d8d-9806-153bfb4f6159,FALSE,0,2,3,,,,Diana Bobina,,,,,,,,Dimpora,,,RePurpose,Takalar,,,,,,,,,,,,,,,,,,,,
998,2020-06-06T14:33:02.287Z,2020-11-09T18:06:44.894Z,LU-19H057 FR6195W/10,,USD,39,0.9,XXXXXXXXXX195W/10,Polyester (PET),100,,,,,52,g/m2,,,,Woven,m,private,,Basix,TRUE,Inventory from 19SS. Color Pink,5-7 days,Thailand,106x84/56Tx84T,148,cm,P/D,,5,7,,,,0,,,b14a6e01-45eb-43d0-b9c5-a062c8d34e61,FALSE,0,2,3,,,,Diana Bobina,,,,,,,,Dimpora,,,RePurpose,Takalar,,,,,,,,,,,,,,,,,,,,
1002,2020-06-06T14:33:02.348Z,2020-11-09T18:06:44.913Z,LU-18H078 FR6195W/60,,USD,39,0.9,XXXXXXXXXX195W/60,Polyester (PET),100,,,,,52,g/m2,,,,Woven,m,private,,Basix,TRUE,Inventory from 18SS. Color Light Blue,5-7 days,Thailand,106x84/56Tx84T,149,cm,P/D,,5,7,,,,0,,,edf68838-78d1-4073-bde9-d71f07ae6cbe,FALSE,0,2,3,,,,Diana Bobina,,,,,,,,Dimpora,,,RePurpose,Takalar,,,,,,,,,,,,,,,,,,,,
1010,2020-06-06T14:33:02.473Z,2020-11-09T18:06:44.932Z,LU-18H072 FR6195W/13,,USD,39,0.9,XXXXXXXXXX195W/13,Polyester (PET),100,,,,,52,g/m2,,,,Woven,m,private,,Basix,TRUE,Inventory from 18SS. Color Red,5-7 days,Thailand,106x84/56Tx84T,149,cm,P/D,,5,7,,,,0,,,4c5e9937-58ce-4359-ba1e-04d10ee525ef,FALSE,0,2,3,,,,Diana Bobina,,,,,,,,Dimpora,,,RePurpose,Takalar,,,,,,,,,,,,,,,,,,,,
1066,2020-06-06T14:33:26.189Z,2020-11-09T18:05:36.161Z,TO-19F078 222TPU/69,,USD,40,4.98,XXXXXXXXXXTPU/69,Nylon / Polyamide,100,,,,,135,g/m2,,,,Woven,m,private,,Basix,TRUE,Inventory from 19FW. Color Navy,5-7 days,Japan,78dx155d/149x70,142,cm,P/D+C0 DWR+ TPU LAMINATE,,5,7,,,,0,,,ebf35f5e-5dd3-4005-8f93-2135c4ff1592,FALSE,0,2,3,,,,Diana Bobina,,,,,,,,Dimpora,,,RePurpose,Takalar,,,,,,,,,,,,,,,,,,,,
1430,2020-08-24T20:02:34.100Z,2021-06-18T12:40:03.329Z,PK043021,,USD,18,0,XXXXXXXXXXyester 1,Polyester (PET),52,Bamboo,48,,,240,g/m2,,,,Woven,m,private,,,TRUE,Recycled version available.,5-7 days,Taiwan,,152,cm,P/D,,60,70,,,,0,,,3762e583-9a18-4db0-ab6f-1d1eb54de31d,FALSE,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,2020-06-06T14:34:55.343Z,2021-06-17T15:07:47.488Z,PX-18F059 AS5610CWR9/13,,USD,2,1.92,XXXXXXXXXX610CWR9/13,Polyester (PET),100,,,,,75,g/m2,,,,Woven,m,private,,Dimpora,TRUE,Inventory from 18FW. Color Red,5-7 days,Vietnam,186x120/50Dx50D,142,cm,P/D+C0 WR+CIRE INSIDE,,5,7,,,,0,FALSE,,598391c0-c44c-41c3-bc14-f30efc5f8c97,FALSE,0,2,0,,,,Zilver,,,,,,,,Takalar,,,RePurpose,Demo,CONT,Basix,,,,,,,,,,,,,,,,,,
865,2020-06-04T13:29:55.376Z,2021-05-11T12:31:48.114Z,SFWC11OC97L3/270/IN,Corduroy,USD,27,6.9,XXXXXXXXXXdigo Suiting Stretch Corduroy,Organic Cotton,97,Elastane / OP / Spandex,3,,,270,g/m2,Suits,,,Woven,m,public,,,TRUE,"Symphony Fabrics are GOTS certified and ensure that no animal testing is done on their products. Their fabric processing facility is OEKO-TEX certified, and they use AZO-free/GOTS compliant dyes and comply with all regional norms for Effluent Treatment Plants (ETPs) in India. Organic fibres are grown using a production system that replenishes the soil and maintains its fertility. No synthetic pesticides nor synthetic fertilisers are allowed, while at the same time contributing to biologically diverse agriculture.  Bemberg (Cupro) is made from regenerative cotton, it renews the soil with each growth cycle.",5-7 days,India,,142,cm,,,45,50,,,,800,,,54422dca-f76c-476f-81a6-b1f17934597a,FALSE,800,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,2020-06-06T14:33:02.521Z,2020-11-09T18:06:44.951Z,LU-18H002 FR2301LX/69,,USD,39,1.93,XXXXXXXXXX301LX/69,Polyester (PET),100,,,,,56,g/m2,,,,Woven,m,private,,Basix,TRUE,Inventory from 18SS. Color Navy,5-7 days,Thailand,197x140/33Tx33T,149,cm,P/D+C0 DWR,,5,7,,,,0,,,1dddf5f3-c158-46ac-b56b-6e1c51cbe38a,FALSE,0,2,3,,,,Diana Bobina,,,,,,,,Dimpora,,,RePurpose,Takalar,,,,,,,,,,,,,,,,,,,,
1018,2020-06-06T14:33:02.599Z,2020-11-09T18:06:44.969Z,LU-18H001 FR6195W/51,,USD,39,0.9,XXXXXXXXXX195W/51,Polyester (PET),100,,,,,52,g/m2,,,,Woven,m,private,,Basix,TRUE,Inventory from 18SS. Color Green,5-7 days,Thailand,106x84/56Tx84T,149,cm,P/D,,5,7,,,,0,,,af26e18e-ebb1-44d0-be68-efba29b1f783,FALSE,0,2,3,,,,Diana Bobina,,,,,,,,Dimpora,,,RePurpose,Takalar,,,,,,,,,,,,,,,,,,,,
1019,2020-06-06T14:33:02.615Z,2020-11-09T18:06:44.988Z,LU-18H001 FR6195W/13,,USD,39,0.9,XXXXXXXXXX195W/13,Polyester (PET),100,,,,,52,g/m2,,,,Woven,m,private,,Basix,TRUE,Inventory from 18SS. Color Red,5-7 days,Thailand,106x84/56Tx84T,149,cm,P/D,,5,7,,,,0,,,317afacc-32f0-4dc7-81d0-d5817f5363eb,FALSE,0,2,3,,,,Diana Bobina,,,,,,,,Dimpora,,,RePurpose,Takalar,,,,,,,,,,,,,,,,,,,,
1023,2020-06-06T14:33:02.681Z,2020-11-09T18:06:45.196Z,LU-18H001 FR2301LX/10,,USD,39,1.93,XXXXXXXXXX301LX/10,Polyester (PET),100,,,,,56,g/m2,,,,Woven,m,private,,Basix,TRUE,Inventory from 18SS. Color Pink,5-7 days,Thailand,197x140/33Tx33T,149,cm,P/D+C0 DWR,,5,7,,,,0,,,6f639f57-ffd0-49c1-95f7-6bcd1ea8c056,FALSE,0,2,3,,,,Diana Bobina,,,,,,,,Dimpora,,,RePurpose,Takalar,,,,,,,,,,,,,,,,,,,,
1000,2020-06-06T14:33:02.318Z,2020-11-09T18:06:45.216Z,LU-18H078 FR6195W/69,,USD,39,0.9,XXXXXXXXXX195W/69,Polyester (PET),100,,,,,52,g/m2,,,,Woven,m,private,,Basix,TRUE,Inventory from 18SS. Color Navy,5-7 days,Thailand,106x84/56Tx84T,149,cm,P/D,,5,7,,,,0,,,3859cc03-1342-4f7e-a24e-a56486f8a8b5,FALSE,0,2,3,,,,Diana Bobina,,,,,,,,Dimpora,,,RePurpose,Takalar,,,,,,,,,,,,,,,,,,,,
1555,2020-09-26T05:46:27.330Z,2020-11-09T18:06:45.235Z,LU-17H007 FR6195W/53,,USD,39,0.75,XXXXXXXXXX195W/53,Polyester (PET),100,,,,,52,g/m2,,,,Woven,m,private,,Basix,TRUE,Inventory from 17SS. Color Green,5-7 days,Thailand,106x84/56Tx84T,149,cm,P/D,,5,7,,,,0,,,6a28a745-cc3d-4057-9bdb-7ff55a93be53,FALSE,0,2,3,,,,Diana Bobina,,,,,,,,Dimpora,,,RePurpose,Takalar,,,,,,,,,,,,,,,,,,,,
1035,2020-06-06T14:33:02.908Z,2020-11-09T18:06:45.406Z,LU-18F021 FR6195W/64,,USD,39,0.9,XXXXXXXXXX195W/64,Polyester (PET),100,,,,,52,g/m2,,,,Woven,m,private,,Basix,TRUE,Inventory from 18FW. Color Blue,5-7 days,Thailand,106x84/56Tx84T,149,cm,P/D,,5,7,,,,0,,,2d851618-aa79-410b-aa4a-2a15cd6156ab,FALSE,0,2,3,,,,Diana Bobina,,,,,,,,Dimpora,,,RePurpose,Takalar,,,,,,,,,,,,,,,,,,,,
1556,2020-09-26T05:46:27.357Z,2020-11-09T18:06:45.254Z,LU-17H007 FR6195W/10,,USD,39,0.75,XXXXXXXXXX195W/10,Polyester (PET),100,,,,,52,g/m2,,,,Woven,m,private,,Basix,TRUE,Inventory from 17SS. Color Pink,5-7 days,Thailand,106x84/56Tx84T,149,cm,P/D,,5,7,,,,0,,,c88ce3f0-46cc-412a-ae86-b6e5661ecca6,FALSE,0,2,3,,,,Diana Bobina,,,,,,,,Dimpora,,,RePurpose,Takalar,,,,,,,,,,,,,,,,,,,,
